stable_id,character,name,command,parser_status,source_consistency,reactive,hit_levels,damages,startup,recovery,block_advantage,hit_advantage,hit_effect,counter_hit_advantage,counter_hit_effect,frame_data_variable,homing,tornado,wall_break,floor_break,balcony_break,heat_engager,requires_heat,requires_rage,rage_art,posture,stances,situations,result_stance,automatic_transition,low_crush,high_crush,power_crush,parry,airborne,invincible,heat_burst,heat_smash,heat_dash_block,heat_dash_hit,heat_dash_effect,chip_block,chip_block_heat,recoverable_only,removes_recoverable,armor_damage_recoverable,self_damage,self_recoverable,self_damage_without_heat,restore_health_hit,restore_recoverable_hit,restore_recoverable_block,throw_break,side_switch_on_hit,side_switch_on_break,spike,unparryable,reversal_break,variant_of,result_crouching,result_stance_on_hit,result_stance_on_block,requires_sidestep,requires_running,parry_levels,parry_outcomes,heat_cost_frames,resource_gain_start,resource_gain_hit,resource_gain_airborne_hit,resource_gain_block,resource_gain_heat_activation,install_damage_bonus,install_chip,install_range,attack_throw,attack_throw_front_only,attack_throw_standing_only,attack_throw_airborne,attack_throw_damage,back_turned_hit_advantage,back_turned_hit_effect,result_back_turned,heat_parry,heat_parry_levels,heat_parry_outcome,recoverable_damage,cannot_ko,rage_art_max_damage,ki_charge,practice_status,measured_active_frames,measured_range,measured_tracking_left,measured_tracking_right,measured_pushback,measured_travel,measured_hit_frames
kazuya:71,kazuya,Hook,uf+2,parsed,valid,0,high,17.0,15,,-12,9,stun,,,0,0,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:72,kazuya,Searing Edge,uf+3,parsed,valid,0,mid,25.0,19,,-9,17,stun,,,0,0,0,0,0,1,0,0,0,0,standing,,,,,9~999,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:73,kazuya,,uf+4,parsed,valid,0,mid,16.0,25,,-12,-1,stun,,,0,0,0,0,0,1,0,0,0,0,standing,,,,,9~999,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:74,kazuya,,"uf+4,4",parsed,valid,0,mid|low,16.0|12.0,25,,-23,29,launch,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:75,kazuya,,"uf+4,4,4",parsed,valid,0,mid|low|low,16.0|12.0|10.0,25,,-23,17,launch,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:76,kazuya,Roundhouse > Triple Spin Kick,"uf+4,4,4,4",parsed,valid,0,mid|low|low|mid,16.0|12.0|10.0|20.0,25,,-17,19,launch,,,0,0,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:77,kazuya,Ki Charge,1+2+3+4,parsed,valid,0,sp,,,,,,stun,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,1,pending,,,,,,,
kazuya:78,kazuya,Devil Fist,"f,F+2",parsed,valid,0,mid,20.0,16,,-9,13,stun,,,0,0,0,0,0,1,1,0,0,0,standing,,,,,,,,,,,0,0,5,36,launch,6,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:79,kazuya,Left Splits Kick,"f,F+3",parsed,valid,0,mid,21.0,20,,-3,46,launch,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,1,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:80,kazuya,Devil's Steel Pedal,"f,F+4",parsed,valid,0,mid,22.0,17,,-9,5,stun,29,launch,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:81,kazuya,Mist Step to Wind God Step,"f,n,DF",parsed,valid,0,sp,,,,,,stun,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:82,kazuya,Wind God Step,"f,n,d,DF",parsed,valid,0,sp,,,1,,,stun,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:83,kazuya,Spinning Demon,"f,n,d,DF+4",parsed,valid,0,low,15.0,16,41,-23,-3,stun,20,launch,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:84,kazuya,Spinning Demon > Left Hook,"f,n,d,DF+4,1",parsed,valid,0,low|mid,15.0|24.0|16.0,16,34,-16,16,launch,,,0,0,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:85,kazuya,Illusive Demon,"f,n,d,DF+4,4",parsed,valid,0,low|high,15.0|27.0|18.0,16,32,-9,17,launch,,,0,0,0,0,0,1,0,0,0,0,standing,,,,,21~46,,,,47~49,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:86,kazuya,Electric Wind God Fist,"f,n,d,df:2",parsed,valid,0,high,23.0,11,24,5,39,launch,,,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,5,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:87,kazuya,Thunder God Fist,"f,n,d,df+1",parsed,valid,0,mid,23.0,20,33,-16,29,launch,,,1,0,1,0,0,0,0,0,0,0,standing,,,,,20~41,,,,42~44,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:88,kazuya,Wind God Fist,"f,n,d,df+2",parsed,valid,0,high,20.0,11,28,-10,39,launch,,,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,60,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:89,kazuya,Hell Lancer,"f,n,d,df+3",parsed,valid,0,high,30.0,18,28,-9,12,launch,,,1,0,0,0,0,1,0,0,0,0,standing,,,,,9~31,,,,32~34,,0,0,,,,12,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:90,kazuya,Parricide Fist,"f,n,d,df+1+2",parsed,valid,0,mid,33.0,24,30,5,25,launch,,,0,0,1,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,9,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:91,kazuya,Delayed Rising Toe Kick,"uf,n,4",parsed,valid,0,mid,20.0,23,,-13,32,launch,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,9~999,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:92,kazuya,Leaping Side Kick,"f,f,F+3",parsed,valid,0,mid,30.0,22,,6,13,launch,,,1,0,0,0,0,1,0,0,0,0,standing,,,,,3~999,,,,,,0,0,,,,9,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:93,kazuya,Uppercut,ws1,parsed,valid,0,mid,10.0,13,,-5,5,stun,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:94,kazuya,Twin Pistons,"ws1,2",parsed,valid,0,mid|mid,10.0|12.0,13,,-12,73,launch,,,0,0,1,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:95,kazuya,Demon God Fist,ws2,parsed,valid,0,mid,25.0,16,37,-18,57,launch,,,0,1,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:96,kazuya,Engetsusen,ws3,parsed,valid,0,mid,24.0,21,,-5,20,launch,,,0,1,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:97,kazuya,Toe Smash,ws4,parsed,valid,0,mid,13.0,11,,-3,8,stun,,,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:98,kazuya,Tsunami Kick,"ws4,4",parsed,valid,0,mid|mid,13.0|16.0,11,,-15,0,stun,,,1,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:99,kazuya,Fujin Uraken,ws1+2,parsed,valid,0,mid,25.0,13,,-9,8,stun,24,launch,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:100,kazuya,Shattered Spine,SS.3,parsed,valid,0,mid,23.0,23,29,-7,16,launch,50,launch,0,0,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,1,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:101,kazuya,,SS.4,parsed,valid,0,mid,14.0,15,26,-6,4,stun,,,0,0,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,1,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:102,kazuya,Hanetoguro,"SS.4,1",parsed,valid,0,mid|mid,14.0|22.0,15,33,-13,21,launch,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,1,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:103,kazuya,Elkeid,SS.1+2,parsed,valid,0,high,25.0,19,28,5,26,stun,,,1,1,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,7,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,1,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:104,kazuya,Tombstone Crusher,FC.df+3+4,parsed,valid,0,mid,24.0,23,,-11,11,launch,,,0,0,0,0,0,0,0,0,0,0,crouching,,,,,13~999,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,1,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:105,kazuya,Wall Jumping Attack,"(back to wall).b,b,ub",parsed,valid,0,mid,25.0,29,,-1,45,knockdown,,,0,0,0,0,0,0,0,0,0,0,standing,,BACK_TO_WALL,,,,,,,,8~13,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:106,kazuya,,BT.1,parsed,valid,0,high,15.0,8,22,-3,8,stun,,,0,0,0,0,0,0,0,0,0,0,standing,BT,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:107,kazuya,,BT.3,parsed,valid,0,high,18.0,10,27,-8,8,stun,,,0,0,0,0,0,0,0,0,0,0,standing,BT,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:108,kazuya,,BT.d+1,parsed,valid,0,special_low,15.0,10,24,-5,6,stun,,,0,0,0,0,0,0,0,0,0,0,standing,BT,,,,,1~999,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,1,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:109,kazuya,,BT.d+3,parsed,valid,0,low,6.0,12,34,-15,-4,stun,,,0,0,0,0,0,0,0,0,0,0,standing,BT,,,,,1~999,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,1,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:110,kazuya,,BT.u+3,parsed,valid,0,mid,18.0,9,31,-12,19,launch,,,0,0,0,0,0,0,0,0,0,0,standing,BT,,,,9~24,,,,25~27,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:111,kazuya,Roar of the Devil,DVK.1+4,parsed,valid,0,mid,27.0,21,28,-9,3,launch,,,1,0,1,0,0,1,0,0,0,0,standing,DVK,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,1,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:112,kazuya,Devil Blaster,DVK.3+4,parsed,valid,0,mid,30.0,60,67,,-49,stun,,,1,0,0,0,0,1,0,0,0,0,standing,DVK,,,,20~134,,,,135~137,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:113,kazuya,Grand Inferno,DVK.OTG.db+1+2,parsed,valid,0,low,20.0,24,27,-13,13,launch,16,knockdown,1,0,0,0,0,1,0,0,0,0,standing,DVK|OTG,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,90,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:114,kazuya,Devil Twister,DVK.SS.2,parsed,valid,0,mid,25.0,17,38,-15,76,launch,,,1,0,1,0,0,0,0,0,0,0,standing,DVK,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,1,0,,,150,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:115,kazuya,Devil Impact,DVK.db+3+4,parsed,valid,0,low,10.0,24,38,-19,2,stun,,,0,0,0,0,0,0,0,0,0,0,standing,DVK,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,1,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,10,1,,0,pending,,,,,,,
kazuya:116,kazuya,Chaos Inferno,"DVK.f,F+2",parsed,valid,0,mid|th,20.0|20.0,16,,-9,0,knockdown,,,0,0,0,0,0,0,0,0,0,0,standing,DVK,,,Transition to throw on hit,,,,,,,0,0,,,,6,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:117,kazuya,Damnation,"DVK.f,n,d,df+1",parsed,valid,0,mid|th,23.0|15.0,20,,-16,-5,knockdown,,,1,0,0,0,1,0,0,0,0,0,standing,DVK,,,,20~41,,,,42~44,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,120,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:118,kazuya,Tempest Blaster,"DVK.f,n,d,df+3",parsed,valid,0,high|throw,30.0|20.0,18,,-2,0,knockdown,,,1,0,0,0,0,0,0,0,0,0,standing,DVK,,,,9~999,,,,,,0,0,,,,16,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,180,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:119,kazuya,Inferno,DVK.ub+1+2,parsed,valid,0,high,40.0,41,45,,-12,stun,,,1,0,0,0,0,0,0,0,0,0,standing,DVK,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:120,kazuya,Air Inferno,DVK.u+1+2,parsed,valid,0,high,27.0,18,8,,,stun,,,1,0,0,0,0,0,0,0,0,0,standing,DVK,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:121,kazuya,Oni Stomp,OTG.d+3+4,parsed,valid,0,low,25.0,23,,-12,-1,stun,,,0,0,0,0,0,0,0,0,0,0,standing,OTG,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:122,kazuya,Mist Step (Right Side),"f,(even numbers frames).n",invalid,valid,0,sp,,,,,,stun,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:123,kazuya,Mist Step (Left Side),"f,(odd numbers frames).n",invalid,valid,0,sp,,,,,,stun,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:124,kazuya,Abyss Damnation,"DVK.f,n,d,DF+4,1,1",parsed,valid,0,low|mid|mid|th,15.0|24.0|16.0|17.0|15.0,16,36,-19,-5,knockdown,,,0,0,0,0,1,0,0,0,0,0,standing,DVK,,,,24~999,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,600,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:125,kazuya,Spinning Demon to Left Hook > Thunder God Fist,"DVK.f,n,d,DF+4,1,1,B",parsed,valid,0,low|mid|mid,15.0|24.0|16.0|17.0,16,36,-19,26,launch,,,0,0,0,0,0,0,0,0,0,0,standing,DVK,,,,24~999,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:126,kazuya,Crouch Jab,hFC.1,parsed,valid,0,special_low,5.0,10,24,-5,6,stun,,,0,0,0,0,0,0,0,0,0,0,crouching,,,,,,1~999,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,1,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:127,kazuya,Crouch Straight,hFC.2,parsed,valid,0,special_low,8.0,11,23,-4,7,stun,,,0,0,0,0,0,0,0,0,0,0,crouching,,,,,,1~999,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,1,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:128,kazuya,Crouch Spin Kick,hFC.3,parsed,valid,0,low,10.0,16,36,-17,-6,stun,,,0,0,0,0,0,0,0,0,0,0,crouching,,,,,,1~999,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,1,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:129,kazuya,Crouch Shin Kick,hFC.4,parsed,valid,0,low,6.0,12,34,-15,-4,stun,,,0,0,0,0,0,0,0,0,0,0,crouching,,,,,,1~999,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,1,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:130,kazuya,Double High Sweep,1+3,parsed,valid,0,thh,35.0,12,31,0,2,knockdown,,,1,1,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:131,kazuya,Lightning Crash,2+4,parsed,valid,0,thh,35.0,12,31,0,0,knockdown,,,1,1,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:132,kazuya,Reverse Neck Throw,Back throw,parsed,valid,0,thh,50.0,12,,,3,knockdown,,,1,0,0,0,0,0,0,0,0,0,standing,,OPPONENT_BACK_TURNED,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:133,kazuya,Gates of Hell,FC.db+1+2,parsed,valid,0,thh,40.0,12,,-6,-3,knockdown,,,1,0,0,0,0,0,0,0,0,0,crouching,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:134,kazuya,Steel Pedal Drop,Left throw,parsed,valid,0,thh,40.0,12,,-3,0,knockdown,,,1,0,0,0,1,0,0,0,0,0,standing,,OPPONENT_LEFT_SIDE,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:135,kazuya,Skull Smash,Right throw,parsed,valid,0,thh,40.0,12,,-3,-4,knockdown,,,1,0,0,0,0,0,0,0,0,0,standing,,OPPONENT_RIGHT_SIDE,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
kazuya:136,kazuya,Stonehead,uf+1+2,parsed,valid,0,thh,35.0,12,,0,26,knockdown,,,1,0,0,0,0,1,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,1,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
jin:1,jin,Heat Burst,2+3,parsed,valid,0,mid,12.0,16,30,1,2,stun,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,7~16,,,,1,0,,,,2,,1,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,1,,0,pending,,,,,,,
jin:2,jin,Awakened Power Stance,H.db+1+2,parsed,valid,0,mid,0.0,19,26,4,23,stun,,,1,0,0,0,0,1,0,1,0,0,standing,,,,Transition to DVS r34 on hit or block,,,6~18,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,1,0,,0,,,0,0,,,300,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
jin:3,jin,Awakened Black Wing,"H.f,F+1+2",parsed,valid,0,mid,20.0,21,38,5,24,stun,,,1,0,0,0,0,1,0,1,0,0,standing,,,,Transition to DVS r32 on hit or block,11~48,,,,49~51,,0,0,,,,4,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,240,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
jin:4,jin,Hellfire Trespass Slayer,H.2+3,parsed,valid,0,mid|high|mid,57.0,15,33,3,0,knockdown,,,1,0,0,0,0,1,0,1,0,0,standing,,,,Transition to attack throw after 1st hit / Transition to CD automatically on block,,,,,,,0,1,,,,6,,0,0,0,,,0,,,,,0,0,0,0,1,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
jin:5,jin,Hellfire Darkside Slayer,"H.2+3,4",parsed,valid,0,mid|high|mid,50.0,15,32,9,32,launch,,,1,0,0,0,0,1,0,1,0,0,standing,,,,,,,,,,,0,1,,,,7,,0,0,0,,,0,,,,,0,0,0,0,1,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
jin:6,jin,Polar Demon Gouge,R.df+1+2,parsed,valid,0,mid|throw,55.0,20,39,-18,0,knockdown,,,0,0,0,0,0,0,0,0,1,1,standing,,,,,,,8~999,,,,0,0,,,,,,0,1,0,,,0,,?,,,0,0,0,0,1,,0,,,0,0,,,,,,,,,,,,hit,0,0,1,,,,0,,,,,0,82,0,pending,,,,,,,
jin:7,jin,Jab,1,parsed,valid,0,high,5.0,10,19,1,8,stun,,,0,0,0,0,0,0,0,0,0,0,standing,,,,,,,,,,,0,0,,,,,,0,0,0,,,0,,,,,0,0,0,0,0,,0,,,0,0,,,,,,,,,,,,,0,0,0,,,,0,,,,,0,,0,pending,,,,,,,
